timestamp_s,voltage,current_mA,used_mAh,state
7133.0,3.8760,310.10,27.5203,DISCHARGE
7134.0,3.8760,310.10,27.6065,DISCHARGE
7135.0,3.8760,310.60,27.6928,DISCHARGE
7136.0,3.8760,310.30,27.7790,DISCHARGE
7137.0,3.8800,310.10,27.8651,DISCHARGE
7138.0,3.8760,310.40,27.9513,DISCHARGE
7139.0,3.8760,310.40,28.0375,DISCHARGE
7140.0,3.8760,310.40,28.1238,DISCHARGE
7141.0,3.8760,310.30,28.2100,DISCHARGE
7142.0,3.8720,310.80,28.2963,DISCHARGE
7143.0,3.8760,310.60,28.3826,DISCHARGE
7144.0,3.8760,310.50,28.4688,DISCHARGE
7145.0,3.8760,310.20,28.5550,DISCHARGE
7146.0,3.8720,310.30,28.6412,DISCHARGE
7147.0,3.8720,310.40,28.7274,DISCHARGE
7148.0,3.8760,310.20,28.8136,DISCHARGE
7149.0,3.8760,310.50,28.8998,DISCHARGE
7150.0,3.8720,310.40,28.9860,DISCHARGE
7151.0,3.8720,310.40,29.0723,DISCHARGE
7152.0,3.8720,310.40,29.1585,DISCHARGE
7153.0,3.8760,310.30,29.2447,DISCHARGE
7154.0,3.8720,310.10,29.3308,DISCHARGE
7155.0,3.8720,310.20,29.4170,DISCHARGE
7156.0,3.8720,310.40,29.5032,DISCHARGE
7157.0,3.8760,310.10,29.5893,DISCHARGE
7158.0,3.8720,310.00,29.6755,DISCHARGE
7159.0,3.8760,310.00,29.7616,DISCHARGE
7160.0,3.8720,310.00,29.8477,DISCHARGE
7161.0,3.8720,310.10,29.9338,DISCHARGE
7162.0,3.8720,310.10,30.0200,DISCHARGE
7163.0,3.8720,309.80,30.1060,DISCHARGE
7164.0,3.8760,310.20,30.1922,DISCHARGE
7165.0,3.8720,310.20,30.2784,DISCHARGE
7166.0,3.8720,310.20,30.3645,DISCHARGE
7167.0,3.8720,310.20,30.4507,DISCHARGE
7168.0,3.8720,310.20,30.5368,DISCHARGE
7169.0,3.8720,310.00,30.6230,DISCHARGE
7170.0,3.8680,310.00,30.7091,DISCHARGE
7171.0,3.8720,310.00,30.7952,DISCHARGE
7172.0,3.8720,310.10,30.8813,DISCHARGE
7173.0,3.8720,310.20,30.9675,DISCHARGE
7174.0,3.8720,310.30,31.0537,DISCHARGE
7175.0,3.8720,310.00,31.1398,DISCHARGE
7176.0,3.8720,310.00,31.2259,DISCHARGE
7177.0,3.8720,310.10,31.3120,DISCHARGE
7178.0,3.8720,310.10,31.3982,DISCHARGE
7179.0,3.8680,309.90,31.4843,DISCHARGE
7180.0,3.8680,310.30,31.5705,DISCHARGE
7181.0,3.8720,310.20,31.6566,DISCHARGE
7182.0,3.8720,309.90,31.7427,DISCHARGE
7183.0,3.8680,309.80,31.8288,DISCHARGE
7184.0,3.8680,309.90,31.9149,DISCHARGE
7185.0,3.8720,310.00,32.0010,DISCHARGE
7186.0,3.8680,310.20,32.0871,DISCHARGE
7187.0,3.8720,309.90,32.1732,DISCHARGE
7188.0,3.8680,309.70,32.2592,DISCHARGE
7189.0,3.8680,309.90,32.3453,DISCHARGE
7190.0,3.8720,309.60,32.4313,DISCHARGE
7191.0,3.8680,309.80,32.5174,DISCHARGE
7192.0,3.8680,309.70,32.6034,DISCHARGE
7193.0,3.8680,309.80,32.6895,DISCHARGE
7194.0,3.8680,310.40,32.7757,DISCHARGE
7195.0,3.8680,310.00,32.8618,DISCHARGE
7196.0,3.8680,310.10,32.9479,DISCHARGE
7197.0,3.8680,310.20,33.0341,DISCHARGE
7198.0,3.8680,310.30,33.1203,DISCHARGE
7199.0,3.8680,310.50,33.2065,DISCHARGE
7200.0,3.8680,310.40,33.2928,DISCHARGE
7201.0,3.8680,310.40,33.3790,DISCHARGE
7202.0,3.8680,310.40,33.4652,DISCHARGE
7203.0,3.8680,310.10,33.5514,DISCHARGE
7204.0,3.8680,310.20,33.6375,DISCHARGE
7205.0,3.8680,310.20,33.7237,DISCHARGE
7206.0,3.8680,310.30,33.8099,DISCHARGE
7207.0,3.8680,310.60,33.8962,DISCHARGE
7208.0,3.8680,310.40,33.9824,DISCHARGE
7209.0,3.8640,310.60,34.0687,DISCHARGE
7210.0,3.8640,310.70,34.1550,DISCHARGE
7211.0,3.8640,310.20,34.2411,DISCHARGE
7212.0,3.8640,310.40,34.3274,DISCHARGE
7213.0,3.8680,310.30,34.4135,DISCHARGE
7214.0,3.8680,310.70,34.4999,DISCHARGE
7215.0,3.8640,310.20,34.5860,DISCHARGE
7216.0,3.8680,310.40,34.6722,DISCHARGE
7217.0,3.8680,310.20,34.7584,DISCHARGE
7218.0,3.8640,310.40,34.8446,DISCHARGE
7219.0,3.8640,310.20,34.9308,DISCHARGE
7220.0,3.8680,310.20,35.0170,DISCHARGE
7221.0,3.8640,310.30,35.1032,DISCHARGE
7222.0,3.8680,310.00,35.1893,DISCHARGE
7223.0,3.8640,310.50,35.2755,DISCHARGE
7224.0,3.8640,310.00,35.3616,DISCHARGE
7225.0,3.8680,310.30,35.4478,DISCHARGE
7226.0,3.8640,310.00,35.5339,DISCHARGE
7227.0,3.8640,310.20,35.6201,DISCHARGE
7228.0,3.8640,310.20,35.7063,DISCHARGE
7229.0,3.8640,310.30,35.7925,DISCHARGE
7230.0,3.8640,310.30,35.8787,DISCHARGE
7231.0,3.8680,310.20,35.9648,DISCHARGE
7232.0,3.8640,310.10,36.0510,DISCHARGE
7233.0,3.8640,309.90,36.1370,DISCHARGE
7234.0,3.8640,310.60,36.2233,DISCHARGE
7235.0,3.8640,310.20,36.3095,DISCHARGE
7236.0,3.8640,310.20,36.3957,DISCHARGE
7237.0,3.8680,310.20,36.4818,DISCHARGE
7238.0,3.8680,310.00,36.5679,DISCHARGE
7239.0,3.8640,310.40,36.6542,DISCHARGE
7240.0,3.8640,310.30,36.7404,DISCHARGE
7241.0,3.8600,310.20,36.8265,DISCHARGE
7242.0,3.8680,309.90,36.9126,DISCHARGE
7243.0,3.8640,310.10,36.9987,DISCHARGE
7244.0,3.8640,310.10,37.0849,DISCHARGE
7245.0,3.8600,310.10,37.1710,DISCHARGE
7246.0,3.8640,309.90,37.2571,DISCHARGE
7247.0,3.8640,309.80,37.3432,DISCHARGE
7248.0,3.8640,310.10,37.4293,DISCHARGE
7249.0,3.8600,310.20,37.5155,DISCHARGE
7250.0,3.8640,310.20,37.6016,DISCHARGE
7251.0,3.8600,310.10,37.6878,DISCHARGE
7252.0,3.8640,310.00,37.7739,DISCHARGE
7253.0,3.8640,310.10,37.8600,DISCHARGE
7254.0,3.8600,310.30,37.9462,DISCHARGE
7255.0,3.8600,310.10,38.0324,DISCHARGE
7256.0,3.8640,310.20,38.1185,DISCHARGE
7257.0,3.8640,309.80,38.2046,DISCHARGE
7258.0,3.8600,310.30,38.2908,DISCHARGE
7259.0,3.8640,310.10,38.3769,DISCHARGE
7260.0,3.8600,310.40,38.4631,DISCHARGE
7261.0,3.8600,310.30,38.5493,DISCHARGE
7262.0,3.8600,310.00,38.6354,DISCHARGE
7263.0,3.8600,310.20,38.7216,DISCHARGE
7264.0,3.8600,310.10,38.8077,DISCHARGE
7265.0,3.8640,309.90,38.8938,DISCHARGE
7266.0,3.8600,309.90,38.9799,DISCHARGE
7267.0,3.8640,309.90,39.0660,DISCHARGE
7268.0,3.8600,310.00,39.1521,DISCHARGE
7269.0,3.8640,309.80,39.2382,DISCHARGE
7270.0,3.8600,310.10,39.3243,DISCHARGE
7271.0,3.8600,310.10,39.4104,DISCHARGE
7272.0,3.8600,310.10,39.4966,DISCHARGE
7273.0,3.8600,310.00,39.5827,DISCHARGE
7274.0,3.8600,310.30,39.6689,DISCHARGE
7275.0,3.8600,310.20,39.7551,DISCHARGE
7276.0,3.8600,310.00,39.8412,DISCHARGE
7277.0,3.8560,310.30,39.9274,DISCHARGE
7278.0,3.8600,310.20,40.0135,DISCHARGE
7279.0,3.8600,310.30,40.0997,DISCHARGE
7280.0,3.8640,310.20,40.1859,DISCHARGE
7281.0,3.8600,310.30,40.2721,DISCHARGE
7282.0,3.8600,310.40,40.3583,DISCHARGE
7283.0,3.8600,310.30,40.4445,DISCHARGE
7284.0,3.8600,310.40,40.5307,DISCHARGE
7285.0,3.8560,310.20,40.6169,DISCHARGE
7286.0,3.8600,310.40,40.7031,DISCHARGE
7287.0,3.8560,310.30,40.7893,DISCHARGE
7288.0,3.8600,310.10,40.8754,DISCHARGE
7289.0,3.8600,310.10,40.9616,DISCHARGE
7290.0,3.8640,310.40,41.0478,DISCHARGE
7291.0,3.8600,310.00,41.1339,DISCHARGE
7292.0,3.8600,310.20,41.2201,DISCHARGE
7293.0,3.8600,310.20,41.3063,DISCHARGE
7294.0,3.8600,310.40,41.3925,DISCHARGE
7295.0,3.8600,310.40,41.4787,DISCHARGE
7296.0,3.8600,310.70,41.5650,DISCHARGE
7297.0,3.8600,310.20,41.6512,DISCHARGE
7298.0,3.8600,310.30,41.7374,DISCHARGE
7299.0,3.8560,310.30,41.8236,DISCHARGE
7300.0,3.8600,310.20,41.9097,DISCHARGE
7301.0,3.8560,310.20,41.9959,DISCHARGE
7302.0,3.8600,310.10,42.0820,DISCHARGE
7303.0,3.8560,310.00,42.1681,DISCHARGE
7304.0,3.8560,310.00,42.2543,DISCHARGE
7305.0,3.8560,310.20,42.3404,DISCHARGE
7306.0,3.8640,310.00,42.4265,DISCHARGE
7307.0,3.8600,309.90,42.5126,DISCHARGE
7308.0,3.8560,310.00,42.5987,DISCHARGE
7309.0,3.8560,310.00,42.6848,DISCHARGE
7310.0,3.8600,310.10,42.7710,DISCHARGE
7311.0,3.8560,309.90,42.8571,DISCHARGE
7312.0,3.8560,309.90,42.9431,DISCHARGE
7313.0,3.8560,309.70,43.0292,DISCHARGE
7314.0,3.8600,309.90,43.1153,DISCHARGE
7315.0,3.8560,309.80,43.2013,DISCHARGE
7316.0,3.8560,309.70,43.2873,DISCHARGE
7317.0,3.8560,309.90,43.3734,DISCHARGE
7318.0,3.8560,310.00,43.4595,DISCHARGE
7319.0,3.8560,309.90,43.5456,DISCHARGE
7320.0,3.8560,309.70,43.6316,DISCHARGE
7321.0,3.8600,309.70,43.7177,DISCHARGE
7322.0,3.8560,310.00,43.8038,DISCHARGE
7323.0,3.8560,309.70,43.8898,DISCHARGE
7324.0,3.8560,309.70,43.9758,DISCHARGE
7325.0,3.8600,310.10,44.0620,DISCHARGE
7326.0,3.8560,309.70,44.1480,DISCHARGE
7327.0,3.8560,309.80,44.2341,DISCHARGE
7328.0,3.8560,309.60,44.3201,DISCHARGE
7329.0,3.8560,309.50,44.4060,DISCHARGE
7330.0,3.8560,309.70,44.4921,DISCHARGE
7331.0,3.8560,309.70,44.5781,DISCHARGE
7332.0,3.8560,309.60,44.6641,DISCHARGE
7333.0,3.8560,309.80,44.7502,DISCHARGE
7334.0,3.8560,309.60,44.8362,DISCHARGE
7335.0,3.8560,309.60,44.9222,DISCHARGE
7336.0,3.8520,309.50,45.0081,DISCHARGE
7337.0,3.8520,309.80,45.0942,DISCHARGE
7338.0,3.8560,310.20,45.1803,DISCHARGE
7339.0,3.8560,309.90,45.2664,DISCHARGE
7340.0,3.8520,309.90,45.3525,DISCHARGE
7341.0,3.8560,309.70,45.4385,DISCHARGE
7342.0,3.8560,309.70,45.5246,DISCHARGE
7343.0,3.8520,309.90,45.6107,DISCHARGE
7344.0,3.8560,309.60,45.6967,DISCHARGE
7345.0,3.8560,309.80,45.7827,DISCHARGE
7346.0,3.8520,309.70,45.8687,DISCHARGE
7347.0,3.8560,310.00,45.9548,DISCHARGE
7348.0,3.8520,309.70,46.0409,DISCHARGE
7349.0,3.8560,309.90,46.1270,DISCHARGE
7350.0,3.8520,310.00,46.2131,DISCHARGE
7351.0,3.8560,310.20,46.2992,DISCHARGE
7352.0,3.8560,309.90,46.3853,DISCHARGE
7353.0,3.8560,309.80,46.4714,DISCHARGE
7354.0,3.8520,310.10,46.5575,DISCHARGE
7355.0,3.8560,309.80,46.6436,DISCHARGE
7356.0,3.8520,310.10,46.7297,DISCHARGE
7357.0,3.8520,309.70,46.8157,DISCHARGE
7358.0,3.8560,309.80,46.9018,DISCHARGE
7359.0,3.8560,309.80,46.9879,DISCHARGE
7360.0,3.8520,309.80,47.0739,DISCHARGE
7361.0,3.8520,310.00,47.1600,DISCHARGE
7362.0,3.8520,309.90,47.2461,DISCHARGE
7363.0,3.8520,309.80,47.3322,DISCHARGE
7364.0,3.8520,309.70,47.4182,DISCHARGE
7365.0,3.8520,309.80,47.5042,DISCHARGE
7366.0,3.8560,309.90,47.5903,DISCHARGE
7367.0,3.8520,309.50,47.6763,DISCHARGE
7368.0,3.8560,309.90,47.7624,DISCHARGE
7369.0,3.8520,309.80,47.8484,DISCHARGE
7370.0,3.8520,309.70,47.9345,DISCHARGE
7371.0,3.8520,310.00,48.0206,DISCHARGE
7372.0,3.8520,309.70,48.1066,DISCHARGE
7373.0,3.8520,309.70,48.1926,DISCHARGE
7374.0,3.8520,309.80,48.2787,DISCHARGE
7375.0,3.8520,309.70,48.3647,DISCHARGE
7376.0,3.8520,309.60,48.4507,DISCHARGE
7377.0,3.8520,309.60,48.5367,DISCHARGE
7378.0,3.8520,309.60,48.6227,DISCHARGE
7379.0,3.8520,309.50,48.7087,DISCHARGE
7380.0,3.8520,309.40,48.7946,DISCHARGE
7381.0,3.8520,309.40,48.8806,DISCHARGE
7382.0,3.8520,309.80,48.9666,DISCHARGE
7383.0,3.8520,309.40,49.0526,DISCHARGE
7384.0,3.8520,309.60,49.1386,DISCHARGE
7385.0,3.8520,309.60,49.2246,DISCHARGE
7386.0,3.8520,309.70,49.3106,DISCHARGE
7387.0,3.8480,309.60,49.3966,DISCHARGE
7388.0,3.8520,309.40,49.4826,DISCHARGE
7389.0,3.8480,309.60,49.5686,DISCHARGE
7390.0,3.8520,309.60,49.6545,DISCHARGE
7391.0,3.8520,309.60,49.7405,DISCHARGE
7392.0,3.8520,309.60,49.8265,DISCHARGE
7393.0,3.8520,309.30,49.9125,DISCHARGE
7394.0,3.8520,309.70,49.9985,DISCHARGE
7395.0,3.8520,309.50,50.0845,DISCHARGE
7396.0,3.8520,309.60,50.1705,DISCHARGE
7397.0,3.8520,309.80,50.2565,DISCHARGE
7398.0,3.8560,309.40,50.3425,DISCHARGE
7399.0,3.8520,309.50,50.4284,DISCHARGE
7400.0,3.8480,309.70,50.5145,DISCHARGE
7401.0,3.8480,309.60,50.6005,DISCHARGE
7402.0,3.8520,309.50,50.6864,DISCHARGE
7403.0,3.8480,309.20,50.7723,DISCHARGE
7404.0,3.8520,309.30,50.8582,DISCHARGE
7405.0,3.8520,309.10,50.9441,DISCHARGE
7406.0,3.8480,309.00,51.0299,DISCHARGE
7407.0,3.8480,309.40,51.1159,DISCHARGE
7408.0,3.8520,308.90,51.2017,DISCHARGE
7409.0,3.8480,309.10,51.2875,DISCHARGE
7410.0,3.8520,309.10,51.3734,DISCHARGE
7411.0,3.8520,309.10,51.4593,DISCHARGE
7412.0,3.8520,309.10,51.5451,DISCHARGE
7413.0,3.8520,308.90,51.6309,DISCHARGE
7414.0,3.8520,309.00,51.7168,DISCHARGE
7415.0,3.8520,308.80,51.8025,DISCHARGE
7416.0,3.8520,309.00,51.8884,DISCHARGE
7417.0,3.8520,309.00,51.9742,DISCHARGE
7418.0,3.8520,309.10,52.0601,DISCHARGE
7419.0,3.8480,309.10,52.1459,DISCHARGE
7420.0,3.8480,308.90,52.2317,DISCHARGE
7421.0,3.8480,308.80,52.3175,DISCHARGE
7422.0,3.8480,308.80,52.4033,DISCHARGE
7423.0,3.8520,308.70,52.4890,DISCHARGE
7424.0,3.8480,308.50,52.5747,DISCHARGE
7425.0,3.8520,308.30,52.6604,DISCHARGE
7426.0,3.8480,308.50,52.7461,DISCHARGE
7427.0,3.8520,308.90,52.8319,DISCHARGE
7428.0,3.8480,308.60,52.9176,DISCHARGE
7429.0,3.8480,308.90,53.0034,DISCHARGE
7430.0,3.8480,309.10,53.0893,DISCHARGE
7431.0,3.8480,308.90,53.1751,DISCHARGE
7432.0,3.8480,308.70,53.2608,DISCHARGE
7433.0,3.8520,308.80,53.3466,DISCHARGE
7434.0,3.8480,308.50,53.4323,DISCHARGE
7435.0,3.8480,309.00,53.5181,DISCHARGE
7436.0,3.8480,308.80,53.6039,DISCHARGE
7437.0,3.8480,308.70,53.6897,DISCHARGE
7438.0,3.8480,309.10,53.7755,DISCHARGE
7439.0,3.8520,309.10,53.8614,DISCHARGE
7440.0,3.8480,308.80,53.9472,DISCHARGE
7441.0,3.8480,309.10,54.0330,DISCHARGE
7442.0,3.8480,308.70,54.1188,DISCHARGE
7443.0,3.8520,309.00,54.2046,DISCHARGE
7444.0,3.8480,308.80,54.2904,DISCHARGE
7445.0,3.8480,309.20,54.3763,DISCHARGE
7446.0,3.8480,309.10,54.4621,DISCHARGE
7447.0,3.8480,309.00,54.5480,DISCHARGE
7448.0,3.8480,308.60,54.6337,DISCHARGE
7449.0,3.8480,309.00,54.7195,DISCHARGE
7450.0,3.8520,309.10,54.8054,DISCHARGE
7451.0,3.8480,308.90,54.8912,DISCHARGE
7452.0,3.8480,309.10,54.9770,DISCHARGE
7453.0,3.8480,309.00,55.0629,DISCHARGE
7454.0,3.8480,308.80,55.1487,DISCHARGE
7455.0,3.8480,308.90,55.2345,DISCHARGE
7456.0,3.8480,308.70,55.3202,DISCHARGE
7457.0,3.8440,308.90,55.4060,DISCHARGE
7458.0,3.8520,308.90,55.4918,DISCHARGE
7459.0,3.8480,308.80,55.5776,DISCHARGE
7460.0,3.8480,308.80,55.6634,DISCHARGE
7461.0,3.8440,309.00,55.7492,DISCHARGE
7462.0,3.8480,309.20,55.8351,DISCHARGE
7463.0,3.8480,308.30,55.9207,DISCHARGE
7464.0,3.8480,308.50,56.0064,DISCHARGE
7465.0,3.8440,308.80,56.0922,DISCHARGE
7466.0,3.8480,308.70,56.1780,DISCHARGE
7467.0,3.8480,308.50,56.2637,DISCHARGE
7468.0,3.8480,308.60,56.3494,DISCHARGE
7469.0,3.8480,308.30,56.4350,DISCHARGE
7470.0,3.8480,308.50,56.5207,DISCHARGE
7471.0,3.8440,308.30,56.6063,DISCHARGE
7472.0,3.8480,308.80,56.6921,DISCHARGE
7473.0,3.8480,308.60,56.7779,DISCHARGE
7474.0,3.8480,308.50,56.8635,DISCHARGE
7475.0,3.8480,308.40,56.9492,DISCHARGE
7476.0,3.8440,308.60,57.0349,DISCHARGE
7477.0,3.8520,308.30,57.1206,DISCHARGE
7478.0,3.8520,308.40,57.2062,DISCHARGE
7479.0,3.8480,308.30,57.2919,DISCHARGE
7480.0,3.8440,308.50,57.3776,DISCHARGE
7481.0,3.8480,308.50,57.4633,DISCHARGE
7482.0,3.8480,308.60,57.5490,DISCHARGE
7483.0,3.8440,308.40,57.6347,DISCHARGE
7484.0,3.8480,308.30,57.7203,DISCHARGE
7485.0,3.8480,308.30,57.8059,DISCHARGE
7486.0,3.8440,308.40,57.8916,DISCHARGE
7487.0,3.8480,308.20,57.9772,DISCHARGE
7488.0,3.8480,308.40,58.0629,DISCHARGE
7489.0,3.8440,308.20,58.1485,DISCHARGE
7490.0,3.8440,308.30,58.2341,DISCHARGE
7491.0,3.8440,308.40,58.3198,DISCHARGE
7492.0,3.8480,308.60,58.4055,DISCHARGE
7493.0,3.8440,307.50,58.4909,DISCHARGE
7494.0,3.8480,307.90,58.5765,DISCHARGE
7495.0,3.8440,308.20,58.6621,DISCHARGE
7496.0,3.8480,308.60,58.7478,DISCHARGE
7497.0,3.8440,308.20,58.8334,DISCHARGE
7498.0,3.8440,308.50,58.9191,DISCHARGE
7499.0,3.8440,308.40,59.0048,DISCHARGE
7500.0,3.8480,308.60,59.0905,DISCHARGE
7501.0,3.8480,308.50,59.1762,DISCHARGE
7502.0,3.8480,308.30,59.2618,DISCHARGE
7503.0,3.8440,308.40,59.3475,DISCHARGE
7504.0,3.8440,308.40,59.4332,DISCHARGE
7505.0,3.8480,308.30,59.5188,DISCHARGE
7506.0,3.8440,308.50,59.6045,DISCHARGE
7507.0,3.8480,308.60,59.6902,DISCHARGE
7508.0,3.8480,308.20,59.7758,DISCHARGE
7509.0,3.8440,308.40,59.8615,DISCHARGE
7510.0,3.8480,308.50,59.9472,DISCHARGE
7511.0,3.8480,308.50,60.0329,DISCHARGE
7512.0,3.8440,308.40,60.1185,DISCHARGE
7513.0,3.8480,308.50,60.2042,DISCHARGE
7514.0,3.8440,308.50,60.2899,DISCHARGE
7515.0,3.8480,308.60,60.3757,DISCHARGE
7516.0,3.8440,308.50,60.4613,DISCHARGE
7517.0,3.8440,308.60,60.5471,DISCHARGE
7518.0,3.8440,308.50,60.6328,DISCHARGE
7519.0,3.8440,308.80,60.7185,DISCHARGE
7520.0,3.8400,308.40,60.8042,DISCHARGE
7521.0,3.8440,308.80,60.8900,DISCHARGE
7522.0,3.8440,308.60,60.9757,DISCHARGE
7523.0,3.8440,308.70,61.0615,DISCHARGE
7524.0,3.8400,308.90,61.1473,DISCHARGE
7525.0,3.8440,308.00,61.2328,DISCHARGE
7526.0,3.8440,308.20,61.3184,DISCHARGE
7527.0,3.8440,308.20,61.4040,DISCHARGE
7528.0,3.8440,308.40,61.4897,DISCHARGE
7529.0,3.8480,308.40,61.5754,DISCHARGE
7530.0,3.8440,308.30,61.6610,DISCHARGE
7531.0,3.8480,308.50,61.7467,DISCHARGE
7532.0,3.8440,308.40,61.8324,DISCHARGE
7533.0,3.8440,308.30,61.9180,DISCHARGE
7534.0,3.8440,308.20,62.0036,DISCHARGE
7535.0,3.8440,308.10,62.0892,DISCHARGE
7536.0,3.8400,308.30,62.1748,DISCHARGE
7537.0,3.8440,308.40,62.2605,DISCHARGE
7538.0,3.8440,308.00,62.3461,DISCHARGE
7539.0,3.8440,308.30,62.4317,DISCHARGE
7540.0,3.8440,308.20,62.5173,DISCHARGE
7541.0,3.8440,308.00,62.6029,DISCHARGE
7542.0,3.8440,308.40,62.6885,DISCHARGE
7543.0,3.8440,308.30,62.7742,DISCHARGE
7544.0,3.8440,308.30,62.8598,DISCHARGE
7545.0,3.8440,308.50,62.9455,DISCHARGE
7546.0,3.8440,308.20,63.0311,DISCHARGE
7547.0,3.8480,308.00,63.1167,DISCHARGE
7548.0,3.8440,308.00,63.2022,DISCHARGE
7549.0,3.8440,307.90,63.2878,DISCHARGE
7550.0,3.8480,308.00,63.3733,DISCHARGE
7551.0,3.8440,307.90,63.4589,DISCHARGE
7552.0,3.8440,308.20,63.5445,DISCHARGE
7553.0,3.8440,308.10,63.6300,DISCHARGE
7554.0,3.8440,308.10,63.7156,DISCHARGE
7555.0,3.8440,308.00,63.8012,DISCHARGE
7556.0,3.8440,307.90,63.8867,DISCHARGE
7557.0,3.8480,307.80,63.9722,DISCHARGE
7558.0,3.8400,308.20,64.0578,DISCHARGE
7559.0,3.8440,308.00,64.1434,DISCHARGE
7560.0,3.8440,307.80,64.2289,DISCHARGE
7561.0,3.8440,307.90,64.3144,DISCHARGE
7562.0,3.8440,308.00,64.4000,DISCHARGE
7563.0,3.8440,307.90,64.4855,DISCHARGE
7564.0,3.8440,307.90,64.5710,DISCHARGE
7565.0,3.8440,308.00,64.6566,DISCHARGE
7566.0,3.8440,308.00,64.7421,DISCHARGE
7567.0,3.8440,308.00,64.8277,DISCHARGE
7568.0,3.8440,308.10,64.9133,DISCHARGE
7569.0,3.8440,308.20,64.9989,DISCHARGE
7570.0,3.8440,308.00,65.0844,DISCHARGE
7571.0,3.8440,308.10,65.1700,DISCHARGE
7572.0,3.8400,307.50,65.2554,DISCHARGE
7573.0,3.8400,307.80,65.3409,DISCHARGE
7574.0,3.8440,308.00,65.4265,DISCHARGE
7575.0,3.8440,308.00,65.5121,DISCHARGE
7576.0,3.8440,308.10,65.5976,DISCHARGE
7577.0,3.8400,308.00,65.6832,DISCHARGE
7578.0,3.8440,307.90,65.7687,DISCHARGE
7579.0,3.8440,307.60,65.8542,DISCHARGE
7580.0,3.8400,308.20,65.9398,DISCHARGE
7581.0,3.8440,307.70,66.0252,DISCHARGE
7582.0,3.8400,307.90,66.1108,DISCHARGE
7583.0,3.8400,307.80,66.1963,DISCHARGE
7584.0,3.8400,308.00,66.2818,DISCHARGE
7585.0,3.8440,307.70,66.3673,DISCHARGE
7586.0,3.8400,307.60,66.4527,DISCHARGE
7587.0,3.8440,307.40,66.5381,DISCHARGE
7588.0,3.8440,308.00,66.6237,DISCHARGE
7589.0,3.8400,307.90,66.7092,DISCHARGE
7590.0,3.8400,308.10,66.7948,DISCHARGE
7591.0,3.8400,307.70,66.8803,DISCHARGE
7592.0,3.8400,308.00,66.9658,DISCHARGE
7593.0,3.8440,308.20,67.0514,DISCHARGE
7594.0,3.8440,307.90,67.1370,DISCHARGE
7595.0,3.8440,307.60,67.2224,DISCHARGE
7596.0,3.8440,307.90,67.3079,DISCHARGE
7597.0,3.8400,307.70,67.3934,DISCHARGE
7598.0,3.8400,307.70,67.4789,DISCHARGE
7599.0,3.8440,307.90,67.5644,DISCHARGE
7600.0,3.8440,307.90,67.6499,DISCHARGE
7601.0,3.8400,308.20,67.7355,DISCHARGE
7602.0,3.8400,307.70,67.8210,DISCHARGE
7603.0,3.8400,307.70,67.9065,DISCHARGE
7604.0,3.8400,307.80,67.9920,DISCHARGE
7605.0,3.8400,307.70,68.0775,DISCHARGE
7606.0,3.8360,307.80,68.1630,DISCHARGE
7607.0,3.8400,307.70,68.2484,DISCHARGE
7608.0,3.8440,307.80,68.3339,DISCHARGE
7609.0,3.8440,307.70,68.4194,DISCHARGE
7610.0,3.8400,307.70,68.5049,DISCHARGE
7611.0,3.8360,307.90,68.5904,DISCHARGE
7612.0,3.8400,307.80,68.6759,DISCHARGE
7613.0,3.8400,307.70,68.7614,DISCHARGE
7614.0,3.8400,307.70,68.8468,DISCHARGE
7615.0,3.8400,307.80,68.9324,DISCHARGE
7616.0,3.8400,307.70,69.0178,DISCHARGE
7617.0,3.8400,307.70,69.1033,DISCHARGE
7618.0,3.8400,307.60,69.1887,DISCHARGE
7619.0,3.8400,307.80,69.2742,DISCHARGE
7620.0,3.8440,307.50,69.3597,DISCHARGE
7621.0,3.8400,307.60,69.4451,DISCHARGE
7622.0,3.8400,307.60,69.5305,DISCHARGE
7623.0,3.8360,307.90,69.6161,DISCHARGE
7624.0,3.8400,307.80,69.7016,DISCHARGE
7625.0,3.8400,307.80,69.7871,DISCHARGE
7626.0,3.8400,307.60,69.8725,DISCHARGE
7627.0,3.8440,307.80,69.9580,DISCHARGE
7628.0,3.8400,307.80,70.0435,DISCHARGE
7629.0,3.8400,307.60,70.1290,DISCHARGE
7630.0,3.8440,307.70,70.2144,DISCHARGE
7631.0,3.8400,307.70,70.2999,DISCHARGE
7632.0,3.8400,307.70,70.3854,DISCHARGE
7633.0,3.8400,307.50,70.4708,DISCHARGE
7634.0,3.8400,307.50,70.5562,DISCHARGE
7635.0,3.8400,307.70,70.6417,DISCHARGE
7636.0,3.8400,307.40,70.7271,DISCHARGE
7637.0,3.8360,307.30,70.8124,DISCHARGE
7638.0,3.8400,307.40,70.8978,DISCHARGE
7639.0,3.8360,307.70,70.9833,DISCHARGE
7640.0,3.8360,307.30,71.0686,DISCHARGE
7641.0,3.8360,307.50,71.1541,DISCHARGE
7642.0,3.8400,307.40,71.2395,DISCHARGE
7643.0,3.8360,307.60,71.3249,DISCHARGE
7644.0,3.8360,307.60,71.4103,DISCHARGE
7645.0,3.8400,307.60,71.4958,DISCHARGE
7646.0,3.8440,307.90,71.5813,DISCHARGE
7647.0,3.8400,307.80,71.6668,DISCHARGE
7648.0,3.8360,307.70,71.7523,DISCHARGE
7649.0,3.8360,307.90,71.8378,DISCHARGE
